mutation,welch_t,welch_p,ks_stat,ks_p,cohens_d,ci99_lo,ci99_hi,significant
7447,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7448,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7449,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7450,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7451,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7452,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7453,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7454,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7455,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7456,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7457,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7458,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7459,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7460,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7461,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7462,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7463,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7464,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7465,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7466,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7467,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7468,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7469,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7470,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7471,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7472,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7473,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7474,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7475,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7476,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7477,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7478,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7479,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7480,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7481,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7482,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7483,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7484,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7485,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7486,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7487,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7488,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7489,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7490,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7491,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7492,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7493,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7494,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7495,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7496,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7497,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7498,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7499,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7500,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7501,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7502,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7503,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7504,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7505,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7506,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7507,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7508,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7509,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7510,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7511,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7512,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7513,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7514,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7515,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7516,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7517,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7518,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7519,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7520,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7521,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7522,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7523,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7524,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7525,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7526,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7527,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7528,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7529,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7530,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7531,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7532,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7533,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7534,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7535,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7536,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7537,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7538,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7539,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7540,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7541,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7542,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7543,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7544,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7545,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7546,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7547,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7548,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7549,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7550,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7551,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7552,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7553,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7554,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7555,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7556,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7557,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7558,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7559,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7560,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7561,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7562,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7563,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7564,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7565,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7566,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7567,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7568,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7569,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7570,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7571,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7572,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7573,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7574,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7575,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7576,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7577,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7578,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7579,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7580,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7581,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7582,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7583,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7584,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7585,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7586,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7587,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7588,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7589,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7590,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7591,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7592,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7593,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7594,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7595,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7596,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7597,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7598,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7599,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7600,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7601,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7602,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7603,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7604,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7605,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7606,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7607,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7608,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7609,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7610,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7611,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7612,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7613,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7614,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7615,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7616,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7617,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7618,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7619,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7620,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7621,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7622,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7623,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7624,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7625,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7626,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7627,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7628,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7629,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7630,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7631,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7632,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7633,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7634,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7635,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7636,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7637,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7638,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7639,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7640,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7641,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7642,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7643,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7644,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7645,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7646,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7647,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7648,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7649,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7650,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7651,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7652,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7653,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7654,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7655,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7656,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7657,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7658,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7659,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7660,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7661,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7662,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7663,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7664,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7665,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7666,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7667,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7668,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7669,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7670,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7671,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7672,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7673,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7674,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7675,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7676,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7677,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7678,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7679,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7680,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7681,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7682,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7683,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7684,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7685,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7686,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7687,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7688,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7689,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7690,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7691,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7692,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7693,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7694,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7695,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7696,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7697,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7698,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7699,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7700,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7701,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7702,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7703,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7704,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7705,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7706,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7707,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7708,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7709,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7710,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7711,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7712,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7713,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7714,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7715,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7716,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7717,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7718,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7719,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7720,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7721,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7722,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7723,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7724,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7725,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7726,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7727,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7728,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7729,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7730,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7731,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7732,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7733,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7734,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7735,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7736,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7737,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7738,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7739,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7740,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7741,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7742,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7743,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7744,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7745,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7746,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7747,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7748,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7749,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7750,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7751,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7752,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7753,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7754,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7755,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7756,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7757,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7758,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7759,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7760,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7761,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7762,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7763,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7764,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7765,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7766,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7767,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7768,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7769,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7770,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7771,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7772,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7773,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7774,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7775,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7776,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7777,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7778,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7779,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7780,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7781,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7782,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7783,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7784,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7785,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7786,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7787,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7788,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7789,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7790,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7791,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7792,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7793,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7794,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7795,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7796,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7797,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7798,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7799,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7800,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7801,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7802,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7803,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7804,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7805,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7806,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7807,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7808,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7809,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7810,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7811,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7812,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7813,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7814,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7815,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7816,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7817,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7818,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7819,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7820,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7821,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7822,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7823,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7824,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7825,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7826,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7827,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7828,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7829,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7830,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7831,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7832,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7833,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7834,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7835,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7836,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7837,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7838,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7839,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7840,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7841,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7842,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7843,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
7844,nan,nan,1.000000,1.00e+00,0.000000,nan,nan,NO
